Time_Soln#10 (sec),Volume_Soln#10 (cm3),Volumetric_heat_production_rate_Soln#10 (erg/cm3-sec),Surface_temperature_Soln#10 (K),Temperature_Soln#10 (K),Mass_Soln#10 (g),Pressure_Soln#10 (atm),Mole_fraction_H2_Soln#10 (),Mole_fraction_H_Soln#10 (),Mole_fraction_CH4_Soln#10 (),Mole_fraction_CH3_Soln#10 (),Mole_fraction_C2H6_Soln#10 (),Mole_fraction_C2H5_Soln#10 (),Mole_fraction_C2H4_Soln#10 (),Mole_fraction_C2H2_Soln#10 (),Mole_fraction_C3H8_Soln#10 (),Mole_fraction_C3H6_Soln#10 (),Mole_fraction_C3H5-A_Soln#10 (),Mole_fraction_C3H4-P_Soln#10 (),Mole_fraction_C3H4-A_Soln#10 (),Mole_fraction_NC4H10_Soln#10 (),Mole_fraction_IC4H10_Soln#10 (),Mole_fraction_IC4H9_Soln#10 (),Mole_fraction_TC4H9_Soln#10 (),Mole_fraction_IC4H8_Soln#10 (),Mole_fraction_IC4H7_Soln#10 (),Mole_fraction_C4H8-1_Soln#10 (),Mole_fraction_C4H8-2_Soln#10 (),Mole_fraction_C4H71-3_Soln#10 (),Mole_fraction_C4H6_Soln#10 (),Mole_fraction_C4H4_Soln#10 (),Mole_fraction_C4H2_Soln#10 (),Mole_fraction_C6H6_Soln#10 (),Mole_fraction_FULVENE_Soln#10 (),Mole_fraction_C5H6_Soln#10 (),Mole_fraction_C5H5_Soln#10 (),Mole_fraction_MCPTD_Soln#10 (),Mole_fraction_C10H8_Soln#10 (),Mole_fraction_NEOC5H12_Soln#10 (),Mole_fraction_NC5H10_Soln#10 (),Mole_fraction_B1M2_Soln#10 (),Mole_fraction_B1M3_Soln#10 (),Mole_fraction_B2M2_Soln#10 (),Mole_fraction_LC5H8_Soln#10 (),Mole_fraction_NC6H12_Soln#10 (),Mole_fraction_NC7H14_Soln#10 (),Mole_fraction_IC8H16_Soln#10 (),Mole_fraction_DIMEPTD_Soln#10 (),Mole_fraction_C7H8_Soln#10 (),Mole_fraction_C7H7_Soln#10 (),Mole_fraction_C6H5C2H_Soln#10 (),Mole_fraction_C6H5C2H3_Soln#10 (),Mole_fraction_C6H5C2H5_Soln#10 (),Mole_fraction_INDENE_Soln#10 (),Mole_fraction_C10H10_Soln#10 (),Mole_fraction_NC10H20_Soln#10 (),Mole_fraction_IC12H26_Soln#10 (),Molecular_weight_Soln#10 (g/mole),Mass_density_Soln#10 (g/cm3),Unburned_hydrocarbons_Soln#10 (ppm),Volatile_organic_compounds_Soln#10 (ppm)
1.155882E-4,15.18398,-2.001291E8,1316.415,1316.415,0.001157303,1.0,0.8310869,1.189558E-5,0.044159,2.43828E-4,0.007791615,9.138861E-6,0.02635165,0.001667465,7.96114E-4,0.0307697,1.878673E-4,0.001997916,0.00559814,8.332036E-5,3.099639E-4,6.833797E-7,1.493754E-6,0.02580381,0.002170499,0.002763802,2.731808E-4,1.039411E-5,0.003986308,6.513777E-4,4.604497E-6,0.001005235,1.92664E-5,4.324116E-4,8.014586E-5,1.436928E-4,1.569616E-6,1.621125E-4,2.96192E-4,5.051813E-4,4.393988E-5,3.848799E-5,0.001261218,6.953072E-5,4.152472E-4,6.322459E-4,0.001135482,0.006192488,1.112694E-4,8.853997E-7,2.514229E-5,2.335535E-4,4.15634E-6,6.178834E-6,2.969059E-4,1.543442E-6,8.233272,7.621869E-5,465965.9,465965.9
1.248093E-4,15.19048,-1.734076E8,1316.056,1316.056,0.001157303,1.0,0.8300031,1.115738E-5,0.04498702,2.265822E-4,0.007778032,8.498777E-6,0.02690412,0.001735203,7.928169E-4,0.03071529,1.884236E-4,0.00209354,0.005678025,8.180958E-5,3.016115E-4,5.784313E-7,1.26461E-6,0.02575059,0.001980275,0.002733143,2.738035E-4,9.729634E-6,0.004020959,6.813933E-4,4.956569E-6,0.001030251,2.075671E-5,4.609851E-4,8.366758E-5,1.406976E-4,1.751237E-6,1.562315E-4,2.761734E-4,4.924114E-4,4.067666E-5,3.920491E-5,0.001251736,6.678736E-5,3.918684E-4,5.229344E-4,0.001088604,0.006176116,1.092972E-4,9.967703E-7,2.652876E-5,2.350335E-4,4.477821E-6,6.657525E-6,2.575693E-4,9.193937E-7,8.227508,7.618612E-5,465639.7,465639.7
1.255859E-4,15.191,-1.714271E8,1316.028,1316.028,0.001157303,1.0,0.8299164,1.109934E-5,0.04505391,2.252317E-4,0.007776836,8.448389E-6,0.0269488,0.001740767,7.925301E-4,0.03071042,1.884666E-4,0.002101372,0.005684029,8.168485E-5,3.009264E-4,5.705733E-7,1.247432E-6,0.02574548,0.001965252,0.00273047,2.738422E-4,9.676992E-6,0.004023674,6.838257E-4,4.985888E-6,0.001032281,2.088276E-5,4.633567E-4,8.39473E-5,1.404305E-4,1.766851E-6,1.557504E-4,2.745558E-4,4.913334E-4,4.041359E-5,3.926178E-5,0.001250916,6.655966E-5,3.899757E-4,5.147039E-4,0.001084789,0.006174808,1.091362E-4,1.00637E-6,2.66439E-5,2.3514E-4,4.504753E-6,6.697909E-6,2.545434E-4,8.803545E-7,8.22705,7.61835E-5,465613.8,465613.8
1.27483E-4,15.19226,-1.667419E8,1315.961,1315.961,0.001157303,1.0,0.8297074,1.096004E-5,0.04521555,2.219938E-4,0.007773887,8.327424E-6,0.02705681,0.001754272,7.918244E-4,0.03069836,1.885689E-4,0.002120369,0.005698258,8.138171E-5,2.992643E-4,5.519479E-7,1.206704E-6,0.02573265,0.001929172,0.00272389,2.739284E-4,9.55042E-6,0.004030183,6.897082E-4,5.057298E-6,0.00103719,2.119104E-5,4.691281E-4,8.46199E-5,1.397697E-4,1.805201E-6,1.545839E-4,2.706471E-4,4.887004E-4,3.977831E-5,3.939857E-5,0.001248901,6.600568E-5,3.853995E-4,4.951738E-4,0.001075555,0.006171656,1.087458E-4,1.029961E-6,2.69242E-5,2.35389E-4,4.570453E-6,6.796608E-6,2.473227E-4,7.919211E-7,8.22595,7.617719E-5,465551.5,465551.5
1.288937E-4,15.19318,-1.63396E8,1315.912,1315.912,0.001157303,1.0,0.8295545,1.085871E-5,0.04533417,2.196413E-4,0.007771668,8.239393E-6,0.0271361,0.001764235,7.912952E-4,0.03068925,1.886425E-4,0.002134368,0.005708445,8.115775E-5,2.980389E-4,5.386056E-7,1.177518E-6,0.02572278,0.001902904,0.00271895,2.739852E-4,9.458135E-6,0.004034912,6.940276E-4,5.1102E-6,0.001040798,2.142061E-5,4.733988E-4,8.51102E-5,1.392711E-4,1.833902E-6,1.537246E-4,2.677799E-4,4.867438E-4,3.931267E-5,3.949835E-5,0.001247393,6.559588E-5,3.8204E-4,4.811655E-4,0.001068764,0.006169351,1.084583E-4,1.04763E-6,2.713172E-5,2.355642E-4,4.61922E-6,6.87003E-6,2.42107E-4,7.320651E-7,8.225147,7.617257E-5,465506.1,465506.1
1.302898E-4,15.19408,-1.601941E8,1315.865,1315.865,0.001157303,1.0,0.8294052,1.076026E-5,0.04545027,2.173582E-4,0.007769453,8.153844E-6,0.02721372,0.001774029,7.907678E-4,0.03068013,1.887133E-4,0.002148118,0.005718205,8.093732E-5,2.96835E-4,5.258105E-7,1.149521E-6,0.02571277,0.001877371,0.002714024,2.740353E-4,9.368308E-6,0.0040395,6.982571E-4,5.162387E-6,0.001044332,2.164809E-5,4.77608E-4,8.558723E-5,1.387719E-4,1.862461E-6,1.528808E-4,2.64975E-4,4.848091E-4,3.885743E-5,3.959551E-5,0.001245891,6.519213E-5,3.78751E-4,4.677189E-4,0.001062107,0.006167102,1.08176E-4,1.065221E-6,2.733634E-5,2.357294E-4,4.667408E-6,6.942716E-6,2.3707E-4,6.773625E-7,8.224364,7.616806E-5,465461.8,465461.8
1.312335E-4,15.19468,-1.580877E8,1315.834,1315.834,0.001157303,1.0,0.8293054,1.069472E-5,0.04552802,2.158398E-4,0.007767945,8.096886E-6,0.02726571,0.001780613,7.904095E-4,0.0306739,1.887598E-4,0.002157353,0.005724625,8.078901E-5,2.960261E-4,5.173844E-7,1.13108E-6,0.02570586,0.001860369,0.002710674,2.740659E-4,9.308424E-6,0.004042552,7.010907E-4,5.197566E-6,0.001046702,2.1802E-5,4.804432E-4,8.590508E-5,1.384314E-4,1.881849E-6,1.523142E-4,2.630974E-4,4.835025E-4,3.855284E-5,3.966031E-5,0.001244872,6.492026E-5,3.765479E-4,4.588572E-4,0.001057643,0.0061656,1.079864E-4,1.07717E-6,2.747422E-5,2.358366E-4,4.699937E-6,6.991857E-6,2.337338E-4,6.427555E-7,8.223842,7.616504E-5,465432.2,465432.2
1.322916E-4,15.19535,-1.557835E8,1315.799,1315.799,0.001157303,1.0,0.8291946,1.062218E-5,0.04561453,2.141605E-4,0.007766245,8.033828E-6,0.02732358,0.00178796,7.90006E-4,0.03066687,1.888109E-4,0.002167653,0.005731657,8.062335E-5,2.951237E-4,5.081435E-7,1.110852E-6,0.02569798,0.001841547,0.0027069,2.740971E-4,9.242059E-6,0.004045925,7.04244E-4,5.236922E-6,0.00104934,2.197473E-5,4.83613E-4,8.625711E-5,1.380469E-4,1.903671E-6,1.516824E-4,2.610092E-4,4.820388E-4,3.821426E-5,3.973214E-5,0.001243725,6.461642E-5,3.740964E-4,4.491333E-4,0.00105267,0.006163932,1.077751E-4,1.090625E-6,2.762843E-5,2.359525E-4,4.736372E-6,7.046968E-6,2.30057E-4,6.060827E-7,8.223263,7.616169E-5,465399.5,465399.5
1.335553E-4,15.19614,-1.53104E8,1315.758,1315.758,0.001157303,1.0,0.8290637,1.053685E-5,0.04571692,2.121867E-4,0.007764201,7.95963E-6,0.02739208,0.001796688,7.895217E-4,0.0306584,1.888702E-4,0.002179878,0.005739829,8.042639E-5,2.940524E-4,4.973864E-7,1.0873E-6,0.0256884,0.001819401,0.002702367,2.741302E-4,9.163872E-6,0.00404989,7.07977E-4,5.2838E-6,0.001052465,2.218122E-5,4.873855E-4,8.667151E-5,1.37584E-4,1.929844E-6,1.509326E-4,2.585393E-4,4.802928E-4,3.781397E-5,3.981681E-5,0.00124235,6.425495E-5,3.711945E-4,4.378072E-4,0.001046778,0.006161963,1.075243E-4,1.106769E-6,2.781205E-5,2.360852E-4,4.779828E-6,7.112797E-6,2.257528E-4,5.650592E-7,8.22258,7.615773E-5,465360.8,465360.8
1.351355E-4,15.19711,-1.498622E8,1315.708,1315.708,0.001157303,1.0,0.8289021,1.043208E-5,0.04584356,2.097659E-4,0.007761628,7.868509E-6,0.02747682,0.00180753,7.889128E-4,0.0306477,1.889419E-4,0.002195048,0.00574971,8.018145E-5,2.927225E-4,4.843486E-7,1.058747E-6,0.02567616,0.001792208,0.002696662,2.741653E-4,9.067709E-6,0.004054751,7.12595E-4,5.342225E-6,0.001056335,2.243975E-5,4.92083E-4,8.718053E-5,1.369998E-4,1.962742E-6,1.500024E-4,2.554867E-4,4.781132E-4,3.731959E-5,3.992099E-5,0.001240622,6.380511E-5,3.67605E-4,4.240709E-4,0.00103948,0.006159535,1.072131E-4,1.127072E-6,2.804084E-5,2.362425E-4,4.83408E-6,7.195128E-6,2.205001E-4,5.177049E-7,8.221739,7.615284E-5,465313.2,465313.2
1.363762E-4,15.19787,-1.473979E8,1315.669,1315.669,0.001157303,1.0,0.828777,1.03513E-5,0.04594193,2.079013E-4,0.007759593,7.798231E-6,0.02754267,0.001815987,7.884322E-4,0.03063923,1.889961E-4,0.002206871,0.00575721,7.999018E-5,2.916857E-4,4.744233E-7,1.037006E-6,0.02566636,0.001771241,0.002692155,2.741881E-4,8.993437E-6,0.004058493,7.161826E-4,5.38795E-6,0.001059344,2.264298E-5,4.957558E-4,8.757309E-5,1.365372E-4,1.988704E-6,1.492777E-4,2.531178E-4,4.76405E-4,3.693616E-5,4.00015E-5,0.00123926,6.345361E-5,3.648167E-4,4.136082E-4,0.001033803,0.006157655,1.069707E-4,1.143103E-6,2.821984E-5,2.363594E-4,4.87661E-6,7.259781E-6,2.164743E-4,4.833723E-7,8.221089,7.614905E-5,465276.4,465276.4
1.444845E-4,15.20261,-1.328792E8,1315.432,1315.432,0.001157303,1.0,0.8279926,9.853458E-6,0.04656295,1.964486E-4,0.007746048,7.364755E-6,0.02795865,0.001870114,7.852451E-4,0.03058244,1.893055E-4,0.002282265,0.005801016,7.87622E-5,2.850668E-4,4.156939E-7,9.082724E-7,0.0255986,0.001642132,0.002662171,2.742415E-4,8.533283E-6,0.004081439,7.388252E-4,5.683564E-6,0.001078404,2.397642E-5,5.19425E-4,8.998818E-5,1.334434E-4,2.161113E-6,1.446589E-4,2.382207E-4,4.653298E-4,3.452984E-5,4.05013E-5,0.001230254,6.119393E-5,3.472228E-4,3.516341E-4,9.978254E-4,0.006145902,1.05425E-4,1.24973E-6,2.93764E-5,2.369891E-4,5.153054E-6,7.682353E-6,1.921391E-4,3.092096E-7,8.217041,7.61253E-5,465047.3,465047.3
1.452194E-4,15.20303,-1.316886E8,1315.411,1315.411,0.001157303,1.0,0.8279243,9.81078E-6,0.04661745,1.954699E-4,0.007744802,7.327564E-6,0.02799517,0.001874925,7.849527E-4,0.03057718,1.893296E-4,0.002288943,0.005804566,7.865275E-5,2.8448E-4,4.108548E-7,8.976585E-7,0.02559217,0.001631081,0.002659412,2.742386E-4,8.493642E-6,0.004083395,7.408107E-4,5.710084E-6,0.001080082,2.409772E-5,5.215418E-4,9.01944E-5,1.33158E-4,2.176969E-6,1.442501E-4,2.369193E-4,4.643348E-4,3.432002E-5,4.054445E-5,0.00122943,6.099238E-5,3.456803E-4,3.465255E-4,9.946579E-4,0.00614488,1.05288E-4,1.259549E-6,2.948012E-5,2.370352E-4,5.177981E-6,7.720647E-6,1.900919E-4,2.969828E-7,8.21669,7.612323E-5,465027.5,465027.5
1.471336E-4,15.20409,-1.286707E8,1315.359,1315.359,0.001157303,1.0,0.8277483,9.701419E-6,0.04675806,1.929645E-4,0.007741545,7.232245E-6,0.02808944,0.001887384,7.84189E-4,0.03056344,1.893892E-4,0.002306219,0.005813503,7.836908E-5,2.829614E-4,3.985955E-7,8.707657E-7,0.02557522,0.001602781,0.002652198,2.742255E-4,8.391928E-6,0.0040884,7.459316E-4,5.778949E-6,0.001084415,2.441402E-5,5.270335E-4,9.072184E-5,1.324112E-4,2.218441E-6,1.431926E-4,2.335665E-4,4.617508E-4,3.377981E-5,4.065525E-5,0.001227278,6.046996E-5,3.417018E-4,3.335844E-4,9.864781E-4,0.006142252,1.049338E-4,1.285239E-6,2.974945E-5,2.371473E-4,5.242806E-6,7.820376E-6,1.848747E-4,2.673875E-7,8.215789,7.61179E-5,464976.5,464976.5
1.483549E-4,15.20476,-1.268081E8,1315.327,1315.327,0.001157303,1.0,0.8276375,9.632975E-6,0.0468468,1.913982E-4,0.007739458,7.172571E-6,0.02814893,0.001895281,7.837001E-4,0.03055462,1.894249E-4,0.002317154,0.005818978,7.818914E-5,2.819998E-4,3.910259E-7,8.541573E-7,0.02556426,0.001585085,0.002647575,2.742131E-4,8.328166E-6,0.004091526,7.491616E-4,5.82273E-6,0.001087152,2.461609E-5,5.305209E-4,9.105112E-5,1.319325E-4,2.245032E-6,1.425233E-4,2.314549E-4,4.601082E-4,3.34398E-5,4.072477E-5,0.001225902,6.013858E-5,3.391925E-4,3.25595E-4,9.813115E-4,0.006140599,1.047096E-4,1.301719E-6,2.992068E-5,2.372129E-4,5.284091E-6,7.883997E-6,1.816307E-4,2.500846E-7,8.215223,7.611454E-5,464944.4,464944.4
1.495246E-4,15.2054,-1.250677E8,1315.296,1315.296,0.001157303,1.0,0.8275325,9.568386E-6,0.04693107,1.899213E-4,0.007737454,7.116244E-6,0.02820544,0.001902805,7.832308E-4,0.03054614,1.894572E-4,0.002327562,0.005824059,7.801758E-5,2.810844E-4,3.83955E-7,8.386412E-7,0.02555366,0.001568396,0.002643133,2.741982E-4,8.26792E-6,0.004094472,7.522275E-4,5.864541E-6,0.001089754,2.480979E-5,5.338485E-4,9.136117E-5,1.314727E-4,2.270589E-6,1.418864E-4,2.294526E-4,4.585398E-4,3.311758E-5,4.07905E-5,0.001224582,5.982265E-5,3.368106E-4,3.181333E-4,9.764016E-4,0.006139033,1.044962E-4,1.317562E-6,3.00842E-5,2.372715E-4,5.323571E-6,7.944912E-6,1.785842E-4,2.345789E-7,8.214687,7.611136E-5,464914.1,464914.1
1.507341E-4,15.20605,-1.233147E8,1315.264,1315.264,0.001157303,1.0,0.8274249,9.502553E-6,0.04701749,1.884172E-4,0.007735376,7.058823E-6,0.02826341,0.001910547,7.827444E-4,0.03053734,1.894889E-4,0.00233826,0.005829151,7.784095E-5,2.801431E-4,3.768211E-7,8.229848E-7,0.0255426,0.0015514,0.002638526,2.741798E-4,8.206446E-6,0.004097469,7.553705E-4,5.907659E-6,0.001092424,2.501028E-5,5.372772E-4,9.167641E-5,1.309958E-4,2.297114E-6,1.412318E-4,2.274024E-4,4.569227E-4,3.278781E-5,4.085762E-5,0.001223214,5.949743E-5,3.34369E-4,3.106067E-4,9.713629E-4,0.006137431,1.042768E-4,1.334009E-6,3.025285E-5,2.373278E-4,5.36434E-6,8.00789E-6,1.754945E-4,2.195679E-7,8.214139,7.610811E-5,464883.1,464883.1
1.551854E-4,15.20838,-1.172238E8,1315.152,1315.152,0.001157303,1.0,0.8270383,9.268423E-6,0.04732948,1.830779E-4,0.007727686,6.854501E-6,0.02847271,0.001938706,7.809458E-4,0.03050471,1.895893E-4,0.002377078,0.005846519,7.719761E-5,2.76726E-4,3.520433E-7,7.685916E-7,0.02550108,0.001491073,0.002621457,2.740875E-4,7.987219E-6,0.004108085,7.667012E-4,6.065318E-6,0.001102082,2.574977E-5,5.497876E-4,9.279005E-5,1.292305E-4,2.395545E-6,1.388574E-4,2.200318E-4,4.510164E-4,3.160369E-5,4.109742E-5,0.001218162,5.831341E-5,3.255667E-4,2.844849E-4,9.5315E-4,0.006131682,1.034806E-4,1.395081E-6,3.086958E-5,2.374986E-4,5.513872E-6,8.239526E-6,1.646312E-4,1.72221E-7,8.212176,7.609641E-5,464772.0,464772.0
1.570356E-4,15.20933,-1.148502E8,1315.107,1315.107,0.001157303,1.0,0.8268817,9.174735E-6,0.04745643,1.809458E-4,0.007724472,6.772693E-6,0.02855791,0.001950261,7.801947E-4,0.03049105,1.896235E-4,0.002392961,0.005853132,7.693326E-5,2.753269E-4,3.423884E-7,7.473906E-7,0.02548346,0.001466994,0.002614313,2.740381E-4,7.899234E-6,0.004112314,7.713041E-4,6.130378E-6,0.00110602,2.605788E-5,5.549379E-4,9.323172E-5,1.284931E-4,2.436827E-6,1.378863E-4,2.170473E-4,4.48583E-4,3.112488E-5,4.119387E-5,0.001216055,5.782725E-5,3.21991E-4,2.743176E-4,9.457293E-4,0.006129358,1.031547E-4,1.420709E-6,3.112415E-5,2.375534E-4,5.575791E-6,8.335728E-6,1.603399E-4,1.557187E-7,8.211384,7.609167E-5,464727.2,464727.2
1.627825E-4,15.21218,-1.080087E8,1314.973,1314.973,0.001157303,1.0,0.8264096,8.896559E-6,0.04784108,1.746302E-4,0.007714441,6.529617E-6,0.02881611,0.001985612,7.778517E-4,0.03044832,1.897013E-4,0.002441386,0.005871556,7.612327E-5,2.710582E-4,3.145961E-7,6.863452E-7,0.0254276,0.001395745,0.002591971,2.738463E-4,7.63711E-6,0.004124794,7.852166E-4,6.330726E-6,0.00111798,2.701755E-5,5.70751E-4,9.452593E-5,1.26194E-4,2.566377E-6,1.349268E-4,2.080643E-4,4.411105E-4,2.968603E-5,4.148204E-5,0.001209491,5.633967E-5,3.111836E-4,2.451026E-4,9.2322E-4,0.006122372,1.021611E-4,1.501183E-6,3.190841E-5,2.37667E-4,5.767234E-6,8.634166E-6,1.477896E-4,1.139762E-7,8.209008,7.607741E-5,464592.7,464592.7
1.647388E-4,15.21312,-1.05849E8,1314.929,1314.929,0.001157303,1.0,0.8262536,8.806084E-6,0.04796881,1.725812E-4,0.007711013,6.450501E-6,0.02890187,0.001997466,7.770512E-4,0.0304337,1.897178E-4,0.002457566,0.005877137,7.585129E-5,2.696311E-4,3.058395E-7,6.671065E-7,0.02540823,0.001372663,0.002584319,2.737685E-4,7.551572E-6,0.004128826,7.89824E-4,6.398337E-6,0.001121961,2.734511E-5,5.760709E-4,9.494022E-5,1.254098E-4,2.610922E-6,1.339385E-4,2.051027E-4,4.385974E-4,2.921246E-5,4.157638E-5,0.001207251,5.584102E-5,3.076048E-4,2.359184E-4,9.157384E-4,0.00612007,1.018291E-4,1.528867E-6,3.21732E-5,2.376869E-4,5.8321E-6,8.735611E-6,1.437707E-4,1.02517E-7,8.208227,7.607271E-5,464548.5,464548.5
1.66026E-4,15.21373,-1.044712E8,1314.901,1314.901,0.001157303,1.0,0.8261522,8.747684E-6,0.04805199,1.712597E-4,0.007708755,6.399414E-6,0.02895773,0.002005217,7.765239E-4,0.03042406,1.89726E-4,0.002468128,0.005880628,7.567337E-5,2.686991E-4,3.002606E-7,6.548481E-7,0.02539539,0.001357788,0.002579273,2.73714E-4,7.49628E-6,0.004131422,7.928207E-4,6.442659E-6,0.001124557,2.756086E-5,5.795537E-4,9.520564E-5,1.248937E-4,2.640348E-6,1.332935E-4,2.031803E-4,4.369527E-4,2.890527E-5,4.163744E-5,0.001205777,5.551509E-5,3.052772E-4,2.300732E-4,9.108649E-4,0.006118577,1.016123E-4,1.547158E-6,3.234683E-5,2.376951E-4,5.874692E-6,8.802306E-6,1.411929E-4,9.562049E-8,8.20772,7.606965E-5,464519.8,464519.8
1.673055E-4,15.21433,-1.031342E8,1314.873,1314.873,0.001157303,1.0,0.8260524,8.690488E-6,0.04813402,1.699665E-4,0.007706508,6.349369E-6,0.02901282,0.002012885,7.759992E-4,0.03041446,1.897319E-4,0.002478564,0.005883959,7.549728E-5,2.677781E-4,2.948528E-7,6.429651E-7,0.02538256,0.001343242,0.002574248,2.736573E-4,7.442073E-6,0.004133958,7.95773E-4,6.486595E-6,0.001127118,2.777553E-5,5.830025E-4,9.546393E-5,1.243806E-4,2.669693E-6,1.326563E-4,2.012894E-4,4.353245E-4,2.860328E-5,4.169738E-5,0.00120431,5.519275E-5,3.029842E-4,2.244126E-4,9.060578E-4,0.006117107,1.013982E-4,1.565402E-6,3.251897E-5,2.376995E-4,5.916969E-6,8.868573E-6,1.386812E-4,8.922931E-8,8.207222,7.606665E-5,464491.6,464491.6
1.684559E-4,15.21487,-1.019591E8,1314.848,1314.848,0.001157303,1.0,0.8259635,8.639788E-6,0.04820722,1.68821E-4,0.007704487,6.304996E-6,0.02906198,0.002019747,7.755271E-4,0.03040582,1.897354E-4,0.002487892,0.005886839,7.533964E-5,2.669546E-4,2.901055E-7,6.325328E-7,0.02537098,0.001330366,0.002569723,2.736043E-4,7.393974E-6,0.004136202,7.984048E-4,6.52599E-6,0.001129405,2.796868E-5,5.860917E-4,9.569144E-5,1.239194E-4,2.696154E-6,1.320868E-4,1.996064E-4,4.338667E-4,2.833464E-5,4.175062E-5,0.00120299,5.490439E-5,3.009403E-4,2.194478E-4,9.017678E-4,0.0061158,1.012068E-4,1.581854E-6,3.267335E-5,2.377002E-4,5.954922E-6,8.928116E-6,1.364654E-4,8.385265E-8,8.206778,7.606397E-5,464466.5,464466.5
1.731931E-4,15.21703,-9.737344E7,1314.749,1314.749,0.001157303,1.0,0.8256052,8.437985E-6,0.04850327,1.642691E-4,0.007696152,6.128272E-6,0.02926083,0.002047698,7.735804E-4,0.03037018,1.897312E-4,0.002525777,0.005897588,7.469705E-5,2.636088E-4,2.71642E-7,5.919534E-7,0.02532276,0.001279293,0.002551033,2.733655E-4,7.202077E-6,0.004145081,8.09022E-4,6.68716E-6,0.001138673,2.876549E-5,5.986982E-4,9.658204E-5,1.220228E-4,2.80587E-6,1.29775E-4,1.92843E-4,4.27924E-4,2.725642E-5,4.196363E-5,0.001197555,5.373121E-5,2.926958E-4,2.001836E-4,8.844136E-4,0.006110541,1.004294E-4,1.650082E-6,3.330526E-5,2.376726E-4,6.110643E-6,9.172934E-6,1.277458E-4,6.494803E-8,8.204998,7.605319E-5,464365.7,464365.8
1.750846E-4,15.21786,-9.565155E7,1314.711,1314.711,0.001157303,1.0,0.8254655,8.360427E-6,0.04861915,1.62523E-4,0.00769282,6.060306E-6,0.02933867,0.002058723,7.728022E-4,0.03035593,1.897213E-4,0.002540672,0.005901405,7.444338E-5,2.622928E-4,2.647302E-7,5.767606E-7,0.02530331,0.001259748,0.002543547,2.732615E-4,7.128136E-6,0.004148471,8.131651E-4,6.751048E-6,0.001142307,2.908429E-5,6.036809E-4,9.691722E-5,1.212672E-4,2.850008E-6,1.288665E-4,1.902159E-4,4.255786E-4,2.683821E-5,4.204598E-5,0.001195383,5.326916E-5,2.894794E-4,1.929932E-4,8.776208E-4,0.006108496,1.001239E-4,1.677534E-6,3.355588E-5,2.376484E-4,6.17257E-6,9.27051E-6,1.24438E-4,5.866149E-8,8.204307,7.6049E-5,464326.6,464326.6
1.771496E-4,15.21877,-9.383472E7,1314.67,1314.67,0.001157303,1.0,0.8253151,8.277648E-6,0.04874419,1.606613E-4,0.007689182,5.987735E-6,0.02942267,0.002070675,7.719521E-4,0.03034036,1.89705E-4,0.002556786,0.005905278,7.416828E-5,2.608686E-4,2.574657E-7,5.607918E-7,0.02528195,0.00123894,0.002535361,2.731425E-4,7.049099E-6,0.004152074,8.176272E-4,6.820499E-6,0.001146234,2.943271E-5,6.090878E-4,9.727007E-5,1.204439E-4,2.898402E-6,1.278841E-4,1.873944E-4,4.230362E-4,2.638944E-5,4.213418E-5,0.001193013,5.276887E-5,2.860158E-4,1.854502E-4,8.702917E-4,0.006106298,9.979348E-5,1.707635E-6,3.382842E-5,2.376137E-4,6.240014E-6,9.376911E-6,1.209343E-4,5.249769E-8,8.203564,7.604449E-5,464284.6,464284.6
1.786373E-4,15.21941,-9.256698E7,1314.641,1314.641,0.001157303,1.0,0.8252081,8.219202E-6,0.04883335,1.593481E-4,0.007686561,5.936476E-6,0.02948256,0.002079232,7.713395E-4,0.03032914,1.896898E-4,0.002568301,0.005907883,7.397126E-5,2.598506E-4,2.524069E-7,5.496711E-7,0.02526649,0.001224284,0.002529456,2.730533E-4,6.993221E-6,0.004154608,8.208033E-4,6.870345E-6,0.001149036,2.968398E-5,6.129621E-4,9.751595E-5,1.19852E-4,2.933401E-6,1.271823E-4,1.853914E-4,4.212162E-4,2.60711E-5,4.219666E-5,0.001191305,5.24111E-5,2.83551E-4,1.802068E-4,8.650665E-4,0.006104737,9.95574E-5,1.729404E-6,3.402408E-5,2.375835E-4,6.2885E-6,9.453485E-6,1.184775E-4,4.846625E-8,8.203036,7.604128E-5,464254.7,464254.7
1.800718E-4,15.22002,-9.137536E7,1314.613,1314.613,0.001157303,1.0,0.825106,8.163779E-6,0.04891859,1.581038E-4,0.007684034,5.887851E-6,0.02953983,0.002087441,7.707487E-4,0.03031831,1.896724E-4,0.00257933,0.005910253,7.378223E-5,2.588754E-4,2.476634E-7,5.392432E-7,0.02525153,0.001210415,0.002523757,2.729648E-4,6.940174E-6,0.004157004,8.238355E-4,6.918258E-6,0.001151718,2.992645E-5,6.16681E-4,9.774645E-5,1.192823E-4,2.96725E-6,1.265102E-4,1.834834E-4,4.194708E-4,2.576806E-5,4.225607E-5,0.001189659,5.206826E-5,2.811982E-4,1.752979E-4,8.600716E-4,0.006103248,9.933134E-5,1.750459E-6,3.42122E-5,2.375504E-4,6.335167E-6,9.527249E-6,1.161608E-4,4.487637E-8,8.202534,7.603822E-5,464226.3,464226.3
