Time_Soln#4 (sec),Volume_Soln#4 (cm3),Volumetric_heat_production_rate_Soln#4 (erg/cm3-sec),Surface_temperature_Soln#4 (K),Temperature_Soln#4 (K),Mass_Soln#4 (g),Pressure_Soln#4 (atm),Mole_fraction_H2_Soln#4 (),Mole_fraction_H_Soln#4 (),Mole_fraction_CH4_Soln#4 (),Mole_fraction_CH3_Soln#4 (),Mole_fraction_C2H6_Soln#4 (),Mole_fraction_C2H5_Soln#4 (),Mole_fraction_C2H4_Soln#4 (),Mole_fraction_C2H2_Soln#4 (),Mole_fraction_C3H8_Soln#4 (),Mole_fraction_C3H6_Soln#4 (),Mole_fraction_C3H5-A_Soln#4 (),Mole_fraction_C3H4-P_Soln#4 (),Mole_fraction_C3H4-A_Soln#4 (),Mole_fraction_NC4H10_Soln#4 (),Mole_fraction_IC4H10_Soln#4 (),Mole_fraction_IC4H9_Soln#4 (),Mole_fraction_TC4H9_Soln#4 (),Mole_fraction_IC4H8_Soln#4 (),Mole_fraction_IC4H7_Soln#4 (),Mole_fraction_C4H8-1_Soln#4 (),Mole_fraction_C4H8-2_Soln#4 (),Mole_fraction_C4H71-3_Soln#4 (),Mole_fraction_C4H6_Soln#4 (),Mole_fraction_C4H4_Soln#4 (),Mole_fraction_C6H6_Soln#4 (),Mole_fraction_C5H6_Soln#4 (),Mole_fraction_MCPTD_Soln#4 (),Mole_fraction_NC5H12_Soln#4 (),Mole_fraction_NEOC5H12_Soln#4 (),Mole_fraction_NC5H10_Soln#4 (),Mole_fraction_B1M2_Soln#4 (),Mole_fraction_B1M3_Soln#4 (),Mole_fraction_B2M2_Soln#4 (),Mole_fraction_LC5H8_Soln#4 (),Mole_fraction_DIALLYL_Soln#4 (),Mole_fraction_CYC6H8_Soln#4 (),Mole_fraction_CYC6H10_Soln#4 (),Mole_fraction_NC6H12_Soln#4 (),Mole_fraction_NC7H14_Soln#4 (),Mole_fraction_IC8H16_Soln#4 (),Mole_fraction_DIMEPTD_Soln#4 (),Mole_fraction_C7H8_Soln#4 (),Mole_fraction_C7H7_Soln#4 (),Mole_fraction_C6H5C2H3_Soln#4 (),Mole_fraction_C6H5C2H5_Soln#4 (),Mole_fraction_XYLENE_Soln#4 (),Mole_fraction_C6H5C2H4C6H5_Soln#4 (),Mole_fraction_NPBENZ_Soln#4 (),Mole_fraction_NC10H20_Soln#4 (),Mole_fraction_IC12H26_Soln#4 (),Molecular_weight_Soln#4 (g/mole),Mass_density_Soln#4 (g/cm3),Unburned_hydrocarbons_Soln#4 (ppm),Volatile_organic_compounds_Soln#4 (ppm)
4.302517E-5,14.97835,-9.838059E8,1141.36,1141.36,0.001459209,1.0,0.9391459,6.731599E-6,0.001901981,1.948536E-4,2.287318E-4,1.508305E-5,8.749308E-4,2.515744E-6,4.795323E-5,0.002016869,2.259783E-5,3.153794E-6,1.340071E-4,8.763127E-6,2.625825E-5,3.508032E-6,1.604072E-5,0.002134392,3.099954E-4,2.281427E-4,1.030694E-5,3.943896E-5,2.278693E-4,2.249234E-7,3.113013E-5,4.615243E-7,1.52967E-7,4.65685E-7,5.284835E-6,1.004775E-4,4.332681E-6,1.27652E-5,1.289968E-7,1.449123E-4,3.832385E-6,4.049626E-8,1.671841E-8,8.912268E-6,1.837516E-4,0.01820058,2.610482E-4,0.007795589,4.00185E-5,1.233981E-8,8.571295E-6,2.031699E-7,1.752357E-7,1.494566E-6,0.009510504,0.01608044,9.12415,9.74208E-5,516385.6,516385.6
4.573782E-5,14.97793,-9.613868E8,1140.921,1140.921,0.001459209,1.0,0.9387817,6.615582E-6,0.002027767,1.921803E-4,2.439482E-4,1.487369E-5,9.311391E-4,2.809455E-6,5.117926E-5,0.002135846,2.257168E-5,3.56719E-6,1.423193E-4,9.332999E-6,2.782745E-5,3.452542E-6,1.584315E-5,0.002264289,3.24699E-4,2.427377E-4,1.119642E-5,3.936693E-5,2.435166E-4,2.651364E-7,3.321448E-5,5.233751E-7,1.727377E-7,4.949401E-7,5.618158E-6,1.066843E-4,4.833564E-6,1.381813E-5,1.455518E-7,1.539008E-4,4.079883E-6,4.625824E-8,1.965807E-8,9.419301E-6,1.946745E-4,0.01813863,2.769772E-4,0.007788542,4.119181E-5,1.499745E-8,9.531805E-6,2.187481E-7,2.025895E-7,1.659597E-6,0.00945461,0.01601722,9.120897,9.742354E-5,516201.4,516201.4
4.696209E-5,14.97775,-9.516228E8,1140.726,1140.726,0.001459209,1.0,0.9386196,6.564356E-6,0.002083851,1.909952E-4,2.506991E-4,1.478092E-5,9.561814E-4,2.944915E-6,5.260811E-5,0.002188749,2.255988E-5,3.759269E-6,1.460092E-4,9.584755E-6,2.852664E-5,3.428075E-6,1.575582E-5,0.002322159,3.311511E-4,2.492128E-4,1.159546E-5,3.931612E-5,2.504831E-4,2.844458E-7,3.414603E-5,5.521731E-7,1.819491E-7,5.078281E-7,5.765659E-6,1.094359E-4,5.064207E-6,1.428666E-5,1.532468E-7,1.578907E-4,4.188944E-6,4.894439E-8,2.106999E-8,9.644302E-6,1.995062E-4,0.01811106,2.840377E-4,0.007785429,4.167824E-5,1.629548E-8,9.969883E-6,2.257659E-7,2.153815E-7,1.734739E-6,0.009429803,0.0159891,9.11945,9.742474E-5,516119.6,516119.6
4.704102E-5,14.97774,-9.509879E8,1140.713,1140.713,0.001459209,1.0,0.9386092,6.56107E-6,0.002087452,1.909193E-4,2.511319E-4,1.477498E-5,9.57789E-4,2.953708E-6,5.269966E-5,0.002192143,2.255912E-5,3.771766E-6,1.462458E-4,9.600872E-6,2.857152E-5,3.42651E-6,1.575022E-5,0.002325874,3.315633E-4,2.496279E-4,1.162113E-5,3.931251E-5,2.509302E-4,2.857155E-7,3.42059E-5,5.540481E-7,1.82549E-7,5.086524E-7,5.775107E-6,1.096122E-4,5.07917E-6,1.431672E-5,1.537475E-7,1.581465E-4,4.195921E-6,4.911934E-8,2.116285E-8,9.658728E-6,1.998157E-4,0.01810929,2.844902E-4,0.00778523,4.170873E-5,1.638128E-8,9.998212E-6,2.262181E-7,2.162153E-7,1.739596E-6,0.009428212,0.01598729,9.119358,9.742482E-5,516114.3,516114.3
4.798638E-5,14.9776,-9.435898E8,1140.564,1140.564,0.001459209,1.0,0.9384851,6.522069E-6,0.002130449,1.900148E-4,2.562923E-4,1.47042E-5,9.769787E-4,3.059581E-6,5.379078E-5,0.002232635,2.255003E-5,3.922512E-6,1.490672E-4,9.792828E-6,2.910735E-5,3.407884E-6,1.568364E-5,0.002370219,3.364634E-4,2.545774E-4,1.1928E-5,3.926634E-5,2.562657E-4,3.011597E-7,3.492106E-5,5.766765E-7,1.897903E-7,5.18463E-7,5.887686E-6,1.117145E-4,5.259252E-6,1.467535E-5,1.597885E-7,1.611973E-4,4.278957E-6,5.123123E-8,2.229248E-8,9.830745E-6,2.035026E-4,0.01808818,2.898843E-4,0.007782855,4.206579E-5,1.742937E-8,1.033828E-5,2.316313E-7,2.262847E-7,1.797869E-6,0.009409245,0.01596576,9.118251,9.742572E-5,516051.7,516051.7
5.0E-5,14.97731,-9.282223E8,1140.251,1140.251,0.001459209,1.0,0.9382234,6.440465E-6,0.002221221,1.881177E-4,2.671469E-4,1.45558E-5,0.001017467,3.288346E-6,5.608307E-5,0.00231795,2.253074E-5,4.249818E-6,1.550047E-4,1.019534E-5,3.023801E-5,3.368923E-6,1.554411E-5,0.002463781,3.466878E-4,2.649883E-4,1.257822E-5,3.915245E-5,2.675141E-4,3.354744E-7,3.643345E-5,6.258819E-7,2.055464E-7,5.389926E-7,6.124046E-6,1.161339E-4,5.647828E-6,1.543071E-5,1.729111E-7,1.676169E-4,4.452773E-6,5.582609E-8,2.480369E-8,1.019265E-5,2.11241E-4,0.01804366,3.012229E-4,0.007777875,4.277975E-5,1.978425E-8,1.106676E-5,2.431465E-7,2.482111E-7,1.922544E-6,0.009369335,0.01592038,9.115919,9.742761E-5,515919.7,515919.7
5.423919E-5,14.97673,-8.975069E8,1139.606,1139.606,0.001459209,1.0,0.9376839,6.275374E-6,0.002408782,1.842603E-4,2.894054E-4,1.425428E-5,0.001101028,3.783627E-6,6.077147E-5,0.002493509,2.249056E-5,4.965077E-6,1.67191E-4,1.10153E-5,3.257203E-5,3.290031E-6,1.526049E-5,0.002656871,3.672999E-4,2.863366E-4,1.393085E-5,3.885989E-5,2.906813E-4,4.140254E-7,3.956966E-5,7.337464E-7,2.401346E-7,5.806359E-7,6.606822E-6,1.251835E-4,6.486413E-6,1.698247E-5,2.016243E-7,1.807917E-4,4.805612E-6,6.590582E-8,3.056196E-8,1.093507E-5,2.270373E-4,0.01795192,3.244412E-4,0.007767716,4.409279E-5,2.529266E-8,1.261466E-5,2.673263E-7,2.962972E-7,2.186762E-6,0.009287443,0.01582693,9.111122,9.743139E-5,515648.2,515648.2
5.431108E-5,14.97672,-8.970031E8,1139.596,1139.596,0.001459209,1.0,0.9376749,6.272661E-6,0.002411923,1.841965E-4,2.897761E-4,1.424929E-5,0.001102426,3.792177E-6,6.084943E-5,0.00249644,2.248988E-5,4.977497E-6,1.673941E-4,1.10289E-5,3.261108E-5,3.28873E-6,1.52558E-5,0.002660102,3.676392E-4,2.866921E-4,1.39536E-5,3.885446E-5,2.910683E-4,4.154307E-7,3.96223E-5,7.356232E-7,2.40737E-7,5.813243E-7,6.614842E-6,1.253341E-4,6.500855E-6,1.700834E-5,2.021234E-7,1.810112E-4,4.811449E-6,6.608125E-8,3.066512E-8,1.094744E-5,2.272996E-4,0.01795039,3.248275E-4,0.007767548,4.411301E-5,2.539253E-8,1.264104E-5,2.677357E-7,2.971329E-7,2.191256E-6,0.009286078,0.01582537,9.111042,9.743145E-5,515643.7,515643.7
5.590851E-5,14.97651,-8.859805E8,1139.358,1139.358,0.001459209,1.0,0.9374757,6.212885E-6,0.002481363,1.827928E-4,2.979574E-4,1.413963E-5,0.001133327,3.98342E-6,6.256845E-5,0.002561183,2.247492E-5,5.255877E-6,1.71877E-4,1.132839E-5,3.347439E-5,3.260111E-6,1.515253E-5,0.002731505,3.750916E-4,2.945386E-4,1.445713E-5,3.873071E-5,2.99616E-4,4.472909E-7,4.078731E-5,7.777262E-7,2.542571E-7,5.964724E-7,6.791624E-6,1.286557E-4,6.823578E-6,1.757917E-5,2.133147E-7,1.858574E-4,4.9399E-6,7.001668E-8,3.300578E-8,1.122043E-5,2.330804E-4,0.01791651,3.333499E-4,0.00776383,4.454599E-5,2.766792E-8,1.322796E-5,2.768271E-7,3.158647E-7,2.291189E-6,0.009255959,0.01579088,9.109273,9.743281E-5,515543.6,515543.6
5.786204E-5,14.97626,-8.72879E8,1139.072,1139.072,0.001459209,1.0,0.9372349,6.141462E-6,0.002565425,1.811115E-4,3.078204E-4,1.400836E-5,0.00117071,4.220376E-6,6.463791E-5,0.002639383,2.245674E-5,5.602238E-6,1.772841E-4,1.168813E-5,3.451893E-5,3.225874E-6,1.502874E-5,0.002817885,3.839904E-4,3.039976E-4,1.506841E-5,3.857275E-5,3.099417E-4,4.878516E-7,4.220035E-5,8.301989E-7,2.711214E-7,6.146255E-7,7.004284E-6,1.326565E-4,7.222593E-6,1.826738E-5,2.272523E-7,1.917023E-4,5.093908E-6,7.492114E-8,3.599051E-8,1.154959E-5,2.400317E-4,0.01787556,3.436158E-4,0.007759359,4.503564E-5,3.059335E-8,1.394736E-5,2.879325E-7,3.391538E-7,2.413501E-6,0.009219636,0.01574921,9.107137,9.743444E-5,515422.7,515422.7
5.807276E-5,14.97623,-8.714852E8,1139.042,1139.042,0.001459209,1.0,0.9372091,6.133868E-6,0.002574436,1.809324E-4,3.088749E-4,1.399438E-5,0.001174715,4.246135E-6,6.4859E-5,0.002647754,2.245479E-5,5.639982E-6,1.778624E-4,1.172651E-5,3.463086E-5,3.222231E-6,1.501555E-5,0.00282714,3.849363E-4,3.050089E-4,1.513404E-5,3.855535E-5,3.11047E-4,4.923326E-7,4.2352E-5,8.359229E-7,2.72962E-7,6.165594E-7,7.026992E-6,1.330841E-4,7.26591E-6,1.834096E-5,2.28772E-7,1.923274E-4,5.11032E-6,7.545609E-8,3.632062E-8,1.158479E-5,2.407738E-4,0.01787118,3.447129E-4,0.007758881,4.508593E-5,3.091842E-8,1.402504E-5,2.891297E-7,3.416898E-7,2.426697E-6,0.009215751,0.01574475,9.106908,9.743461E-5,515409.8,515409.8
5.865264E-5,14.97616,-8.676842E8,1138.958,1138.958,0.001459209,1.0,0.9371383,6.113086E-6,0.002599179,1.80442E-4,3.117681E-4,1.395611E-5,0.001185712,4.317212E-6,6.546533E-5,0.002670729,2.244943E-5,5.744216E-6,1.794491E-4,1.183171E-5,3.493817E-5,3.212255E-6,1.497942E-5,0.002852551,3.875256E-4,3.077834E-4,1.531436E-5,3.850716E-5,3.140808E-4,5.047671E-7,4.276859E-5,8.517361E-7,2.780478E-7,6.218578E-7,7.089259E-6,1.342568E-4,7.385377E-6,1.854281E-5,2.3297E-7,1.940424E-4,5.155289E-6,7.693391E-8,3.723703E-8,1.168136E-5,2.428085E-4,0.01785914,3.477222E-4,0.007757572,4.522192E-5,3.182229E-8,1.423888E-5,2.924234E-7,3.486905E-7,2.463009E-6,0.009205093,0.0157325,9.106281,9.743508E-5,515374.2,515374.3
6.0E-5,14.97599,-8.589842E8,1138.764,1138.764,0.001459209,1.0,0.9369748,6.065419E-6,0.002656355,1.793157E-4,3.184386E-4,1.386822E-5,0.001211116,4.483452E-6,6.686227E-5,0.002723756,2.243702E-5,5.988505E-6,1.831084E-4,1.20738E-5,3.564811E-5,3.189355E-6,1.489638E-5,0.002911249,3.934643E-4,3.141803E-4,1.573158E-5,3.83936E-5,3.210826E-4,5.342564E-7,4.373223E-5,8.888305E-7,2.899838E-7,6.340344E-7,7.232656E-6,1.369593E-4,7.664443E-6,1.900813E-5,2.428142E-7,1.979977E-4,5.258665E-6,8.04001E-8,3.941279E-8,1.190404E-5,2.474934E-4,0.01783134,3.546574E-4,0.007754556,4.552438E-5,3.397649E-8,1.473603E-5,3.000724E-7,3.650808E-7,2.547365E-6,0.009180515,0.01570423,9.104833,9.743616E-5,515292.3,515292.3
6.116668E-5,14.97585,-8.515939E8,1138.598,1138.598,0.001459209,1.0,0.9368344,6.024824E-6,0.002705518,1.783548E-4,3.24158E-4,1.379327E-5,0.001232949,4.628582E-6,6.805888E-5,0.002769281,2.242632E-5,6.202304E-6,1.862469E-4,1.228085E-5,3.625832E-5,3.169831E-6,1.482549E-5,0.002961697,3.985219E-4,3.196649E-4,1.609093E-5,3.829382E-5,3.270936E-4,5.604501E-7,4.456194E-5,9.213329E-7,3.004485E-7,6.444318E-7,7.355422E-6,1.392749E-4,7.907668E-6,1.9407E-5,2.514364E-7,2.013899E-4,5.346965E-6,8.343659E-8,4.134832E-8,1.209499E-5,2.515031E-4,0.01780746,3.606003E-4,0.007751974,4.577184E-5,3.590169E-8,1.516671E-5,3.066918E-7,3.794026E-7,2.620369E-6,0.009159437,0.01567995,9.103589,9.743708E-5,515221.9,515221.9
6.123167E-5,14.97584,-8.511867E8,1138.589,1138.589,0.001459209,1.0,0.9368266,6.022579E-6,0.002708248,1.783017E-4,3.244751E-4,1.378912E-5,0.001234161,4.636698E-6,6.812519E-5,0.002771806,2.242573E-5,6.214275E-6,1.864209E-4,1.229232E-5,3.629219E-5,3.168752E-6,1.482157E-5,0.002964497,3.988013E-4,3.199689E-4,1.61109E-5,3.828823E-5,3.274271E-4,5.619272E-7,4.460803E-5,9.231538E-7,3.010349E-7,6.45007E-7,7.362223E-6,1.394033E-4,7.921259E-6,1.942911E-5,2.519194E-7,2.01578E-4,5.351851E-6,8.360668E-8,4.145755E-8,1.210557E-5,2.517251E-4,0.01780613,3.609296E-4,0.00775183,4.578524E-5,3.601057E-8,1.519071E-5,3.070604E-7,3.802037E-7,2.624434E-6,0.009158269,0.01567861,9.103521,9.743713E-5,515218.0,515218.0
6.262406E-5,14.97568,-8.425463E8,1138.392,1138.392,0.001459209,1.0,0.9366604,5.974999E-6,0.002766483,1.771732E-4,3.312292E-4,1.370113E-5,0.00126001,4.811387E-6,6.953681E-5,0.002825642,2.241303E-5,6.472284E-6,1.901284E-4,1.253616E-5,3.701471E-5,3.145837E-6,1.473823E-5,0.003024222,4.047299E-4,3.264453E-4,1.653725E-5,3.81677E-5,3.345349E-4,5.940342E-7,4.559222E-5,9.624262E-7,3.136875E-7,6.572304E-7,7.506961E-6,1.421359E-4,8.213486E-6,1.989994E-5,2.623334E-7,2.055851E-4,5.455699E-6,8.727464E-8,4.383424E-8,1.233108E-5,2.56451E-4,0.01777788,3.679432E-4,0.007748785,4.606282E-5,3.838553E-8,1.57048E-5,3.149557E-7,3.974511E-7,2.711479E-6,0.009133371,0.01564989,9.102051,9.743821E-5,515134.8,515134.8
6.695702E-5,14.97518,-8.167773E8,1137.793,1137.793,0.001459209,1.0,0.9361523,5.832389E-6,0.002944909,1.737775E-4,3.517932E-4,1.343658E-5,0.001339128,5.364182E-6,7.382571E-5,0.002990022,2.237397E-5,7.292761E-6,2.014238E-4,1.327443E-5,3.922655E-5,3.076964E-6,1.448695E-5,0.003207017,4.225038E-4,3.461607E-4,1.784777E-5,3.778732E-5,3.562318E-4,6.993775E-7,4.861658E-5,1.087642E-6,3.540831E-7,6.941042E-7,7.94615E-6,1.504429E-4,9.134474E-6,2.133185E-5,2.955133E-7,2.177926E-4,5.769215E-6,9.896083E-8,5.166515E-8,1.30178E-5,2.707815E-4,0.0176915,3.892681E-4,0.007739534,4.682038E-5,4.627747E-8,1.730318E-5,3.395015E-7,4.519967E-7,2.981497E-6,0.009057531,0.01556215,9.097563,9.744143E-5,514880.9,514880.9
6.710178E-5,14.97517,-8.159462E8,1137.774,1137.774,0.001459209,1.0,0.9361356,5.82777E-6,0.002950798,1.73667E-4,3.524687E-4,1.342798E-5,0.001341738,5.382881E-6,7.396636E-5,0.002995433,2.237268E-5,7.320614E-6,2.017951E-4,1.329858E-5,3.929951E-5,3.074725E-6,1.447876E-5,0.003213046,4.230805E-4,3.468082E-4,1.789114E-5,3.777455E-5,3.569459E-4,7.030371E-7,4.871664E-5,1.091901E-6,3.554586E-7,6.953066E-7,7.960538E-6,1.507155E-4,9.165526E-6,2.137883E-5,2.966414E-7,2.181937E-4,5.779445E-6,9.935807E-8,5.193815E-8,1.304036E-5,2.712508E-4,0.01768865,3.899679E-4,0.007739231,4.684311E-5,4.655418E-8,1.735651E-5,3.403211E-7,4.538392E-7,2.99049E-6,0.009055039,0.01555926,9.097415,9.744153E-5,514872.5,514872.5
6.733956E-5,14.97514,-8.145801E8,1137.741,1137.741,0.001459209,1.0,0.9361081,5.820193E-6,0.002960462,1.73486E-4,3.535766E-4,1.341388E-5,0.001346019,5.413626E-6,7.4197E-5,0.00300431,2.237056E-5,7.366421E-6,2.024039E-4,1.333816E-5,3.941921E-5,3.071055E-6,1.446533E-5,0.003222937,4.240253E-4,3.478702E-4,1.796229E-5,3.775356E-5,3.581172E-4,7.090678E-7,4.888085E-5,1.098908E-6,3.577214E-7,6.972775E-7,7.98413E-6,1.511624E-4,9.216567E-6,2.145589E-5,2.984969E-7,2.188517E-4,5.796213E-6,1.000115E-7,5.23882E-8,1.307736E-5,2.720201E-4,0.01768398,3.911153E-4,0.007738734,4.688008E-5,4.701055E-8,1.744408E-5,3.416672E-7,4.56868E-7,3.005255E-6,0.009050952,0.01555451,9.097173,9.74417E-5,514858.8,514858.8
6.99097E-5,14.97486,-8.001273E8,1137.395,1137.395,0.001459209,1.0,0.9358137,5.73976E-6,0.003064147,1.715603E-4,3.654277E-4,1.326402E-5,0.001391934,5.748364E-6,7.666186E-5,0.003099397,2.234774E-5,7.866155E-6,2.089188E-4,1.376045E-5,4.070306E-5,3.032049E-6,1.432242E-5,0.003329007,4.340556E-4,3.592293E-4,1.872679E-5,3.752687E-5,3.706619E-4,7.757748E-7,5.06452E-5,1.175439E-6,3.824538E-7,7.182671E-7,8.236088E-6,1.559395E-4,9.771086E-6,2.227952E-5,3.187598E-7,2.258921E-4,5.974861E-6,1.071452E-7,5.737854E-8,1.347316E-5,2.802337E-4,0.01763394,4.03382E-4,0.007733417,4.725375E-5,5.208669E-8,1.838938E-5,3.562143E-7,4.897905E-7,3.16446E-6,0.009007219,0.01550372,9.094578,9.744352E-5,514711.9,514711.9
7.0E-5,14.97485,-7.996301E8,1137.383,1137.383,0.001459209,1.0,0.9358034,5.736982E-6,0.003067764,1.714937E-4,3.6584E-4,1.325884E-5,0.001393536,5.760202E-6,7.674754E-5,0.003102709,2.234694E-5,7.883861E-6,2.091456E-4,1.377511E-5,4.074783E-5,3.030701E-6,1.431747E-5,0.003332706,4.34402E-4,3.596245E-4,1.875349E-5,3.751892E-5,3.710988E-4,7.781682E-7,5.070684E-5,1.178154E-6,3.833317E-7,7.189943E-7,8.244841E-6,1.561055E-4,9.790657E-6,2.230816E-5,3.194784E-7,2.261371E-4,5.981053E-6,1.073981E-7,5.755802E-8,1.348693E-5,2.805189E-4,0.01763219,4.038085E-4,0.007733232,4.726605E-5,5.226975E-8,1.842254E-5,3.567252E-7,4.909528E-7,3.170039E-6,0.009005697,0.01550195,9.094487,9.744358E-5,514706.8,514706.8
7.054717E-5,14.97479,-7.966231E8,1137.311,1137.311,0.001459209,1.0,0.9357414,5.720214E-6,0.003089649,1.710914E-4,3.683327E-4,1.322755E-5,0.001403221,5.83205E-6,7.726538E-5,0.003122741,2.234211E-5,7.991362E-6,2.105163E-4,1.386365E-5,4.101868E-5,3.022556E-6,1.428758E-5,0.00335508,4.364928E-4,3.620134E-4,1.891511E-5,3.747076E-5,3.737408E-4,7.927438E-7,5.107985E-5,1.194641E-6,3.886637E-7,7.233863E-7,8.297734E-6,1.571094E-4,9.909376E-6,2.248123E-5,3.238424E-7,2.276183E-4,6.01845E-6,1.08934E-7,5.865169E-8,1.357018E-5,2.822424E-4,0.01762164,4.063865E-4,0.007732115,4.73394E-5,5.338587E-8,1.862341E-5,3.598215E-7,4.980035E-7,3.203825E-6,0.008996497,0.01549124,9.093941,9.744396E-5,514675.8,514675.9
7.080868E-5,14.97477,-7.95195E8,1137.276,1137.276,0.001459209,1.0,0.9357118,5.712247E-6,0.003100086,1.709001E-4,3.695204E-4,1.321267E-5,0.00140784,5.866459E-6,7.751206E-5,0.003132289,2.233981E-5,8.042873E-6,2.111695E-4,1.390581E-5,4.114783E-5,3.018683E-6,1.427335E-5,0.003365748,4.374867E-4,3.631516E-4,1.89922E-5,3.744777E-5,3.750001E-4,7.997553E-7,5.125781E-5,1.202544E-6,3.9122E-7,7.254762E-7,8.322925E-6,1.575876E-4,9.966195E-6,2.256368E-5,3.259341E-7,2.283242E-4,6.036247E-6,1.096701E-7,5.91782E-8,1.360985E-5,2.830632E-4,0.01761661,4.076146E-4,0.007731583,4.737373E-5,5.392361E-8,1.871936E-5,3.613013E-7,5.013779E-7,3.219959E-6,0.008992112,0.01548614,9.09368,9.744414E-5,514661.1,514661.1
7.450372E-5,14.97439,-7.755638E8,1136.792,1136.792,0.001459209,1.0,0.9352985,5.602424E-6,0.003246064,1.682564E-4,3.860659E-4,1.300719E-5,0.001472397,6.357094E-6,8.094371E-5,0.003265537,2.230751E-5,8.779139E-6,2.20272E-4,1.449088E-5,4.29532E-5,2.965195E-6,1.407653E-5,0.003514858,4.511848E-4,3.790046E-4,2.007233E-5,3.71249E-5,3.92568E-4,9.017708E-7,5.375177E-5,1.315707E-6,4.278539E-7,7.544118E-7,8.67304E-6,1.642414E-4,1.077382E-5,2.371078E-5,3.558754E-7,2.3816E-4,6.282786E-6,1.202017E-7,6.686925E-8,1.416243E-5,2.944648E-4,0.01754636,4.24706E-4,0.007724177,4.781345E-5,6.180456E-8,2.007119E-5,3.822084E-7,5.493231E-7,3.446915E-6,0.008931024,0.0154149,9.090044,9.744662E-5,514455.3,514455.3
7.555062E-5,14.97428,-7.701802E8,1136.657,1136.657,0.001459209,1.0,0.935183,5.572215E-6,0.00328693,1.67527E-4,3.906755E-4,1.295054E-5,0.001490455,6.497559E-6,8.189825E-5,0.003302739,2.229844E-5,8.990489E-6,2.22809E-4,1.465317E-5,4.345824E-5,2.950447E-6,1.402213E-5,0.003556564,4.549517E-4,3.834202E-4,2.03753E-5,3.703428E-5,3.974708E-4,9.31655E-7,5.445155E-5,1.348259E-6,4.38402E-7,7.624144E-7,8.770316E-6,1.660926E-4,1.100416E-5,2.402987E-5,3.644853E-7,2.409013E-4,6.351012E-6,1.232281E-7,6.913323E-8,1.431636E-5,2.976306E-4,0.01752672,4.294618E-4,0.007722115,4.792358E-5,6.413228E-8,2.045272E-5,3.881321E-7,5.629837E-7,3.510853E-6,0.008914,0.015395,9.089029,9.74473E-5,514397.9,514397.9
7.637268E-5,14.9742,-7.660068E8,1136.552,1136.552,0.001459209,1.0,0.9350928,5.548785E-6,0.003318866,1.669604E-4,3.942708E-4,1.290654E-5,0.001504563,6.608302E-6,8.26423E-5,0.003331779,2.229134E-5,9.157283E-6,2.24788E-4,1.477952E-5,4.385282E-5,2.938993E-6,1.397984E-5,0.003589144,4.578745E-4,3.868639E-4,2.061221E-5,3.696345E-5,4.012974E-4,9.554261E-7,5.499891E-5,1.37397E-6,4.467366E-7,7.686379E-7,8.846106E-6,1.675356E-4,1.118546E-5,2.427858E-5,3.71285E-7,2.430397E-4,6.404084E-6,1.256175E-7,7.093784E-8,1.443643E-5,3.000965E-4,0.01751139,4.331695E-4,0.007720508,4.800578E-5,6.598988E-8,2.075179E-5,3.927839E-7,5.737301E-7,3.560935E-6,0.008900721,0.01537947,9.088237,9.744782E-5,514353.0,514353.0
7.868926E-5,14.97398,-7.544915E8,1136.259,1136.259,0.001459209,1.0,0.9348408,5.483993E-6,0.003408173,1.653905E-4,4.042942E-4,1.27847E-5,0.001543995,6.92234E-6,8.471454E-5,0.003412849,2.227147E-5,9.630991E-6,2.303068E-4,1.513078E-5,4.495571E-5,2.907272E-6,1.386252E-5,0.003680199,4.659539E-4,3.964628E-4,2.12755E-5,3.676552E-5,4.119768E-4,1.023781E-6,5.653183E-5,1.447092E-6,4.704541E-7,7.859072E-7,9.057026E-6,1.715549E-4,1.169827E-5,2.497123E-5,3.906192E-7,2.490027E-4,6.551408E-6,1.324079E-7,7.614522E-8,1.477112E-5,3.069561E-4,0.01746856,4.434979E-4,0.00771603,4.821889E-5,7.135915E-8,2.159205E-5,4.058947E-7,6.040881E-7,3.701479E-6,0.008863693,0.01533608,9.086025,9.744928E-5,514227.8,514227.9
7.877088E-5,14.97397,-7.540902E8,1136.248,1136.248,0.001459209,1.0,0.934832,5.481742E-6,0.003411301,1.653359E-4,4.046444E-4,1.278047E-5,0.001545376,6.933455E-6,8.478689E-5,0.003415685,2.227078E-5,9.647777E-6,2.304996E-4,1.514302E-5,4.499432E-5,2.906169E-6,1.385844E-5,0.003683387,4.662344E-4,3.967981E-4,2.129875E-5,3.675859E-5,4.123502E-4,1.026226E-6,5.658557E-5,1.449686E-6,4.712958E-7,7.865084E-7,9.064385E-6,1.716952E-4,1.171639E-5,2.499541E-5,3.91305E-7,2.49211E-4,6.556539E-6,1.326486E-7,7.633199E-8,1.478281E-5,3.071954E-4,0.01746706,4.438585E-4,0.007715874,4.822591E-5,7.155195E-8,2.162158E-5,4.063567E-7,6.051593E-7,3.706414E-6,0.008862399,0.01533457,9.085947,9.744933E-5,514223.5,514223.5
