Time_Soln#21 (sec),Volume_Soln#21 (cm3),Volumetric_heat_production_rate_Soln#21 (erg/cm3-sec),Surface_temperature_Soln#21 (K),Temperature_Soln#21 (K),Mass_Soln#21 (g),Pressure_Soln#21 (atm),Mole_fraction_H2_Soln#21 (),Mole_fraction_H_Soln#21 (),Mole_fraction_CH4_Soln#21 (),Mole_fraction_CH3_Soln#21 (),Mole_fraction_C2H6_Soln#21 (),Mole_fraction_C2H5_Soln#21 (),Mole_fraction_C2H4_Soln#21 (),Mole_fraction_C2H3_Soln#21 (),Mole_fraction_C2H2_Soln#21 (),Mole_fraction_C3H8_Soln#21 (),Mole_fraction_IC3H7_Soln#21 (),Mole_fraction_NC3H7_Soln#21 (),Mole_fraction_C3H6_Soln#21 (),Mole_fraction_C3H5-A_Soln#21 (),Mole_fraction_C3H4-P_Soln#21 (),Mole_fraction_C3H4-A_Soln#21 (),Mole_fraction_C3H3_Soln#21 (),Mole_fraction_NC4H10_Soln#21 (),Mole_fraction_PC4H9_Soln#21 (),Mole_fraction_IC4H10_Soln#21 (),Mole_fraction_C4H8-1_Soln#21 (),Mole_fraction_C4H8-2_Soln#21 (),Mole_fraction_C4H71-3_Soln#21 (),Mole_fraction_C4H6_Soln#21 (),Mole_fraction_C4H5_Soln#21 (),Mole_fraction_C4H4_Soln#21 (),Mole_fraction_C4H2_Soln#21 (),Mole_fraction_C6H6_Soln#21 (),Mole_fraction_FULVENE_Soln#21 (),Mole_fraction_C5H6_Soln#21 (),Mole_fraction_C10H8_Soln#21 (),Mole_fraction_NC5H12_Soln#21 (),Mole_fraction_NC5H11_Soln#21 (),Mole_fraction_NC5H10_Soln#21 (),Mole_fraction_LC5H8_Soln#21 (),Mole_fraction_NC6H12_Soln#21 (),Mole_fraction_NC7H15_Soln#21 (),Mole_fraction_NC7H14_Soln#21 (),Mole_fraction_C7H8_Soln#21 (),Mole_fraction_C7H7_Soln#21 (),Mole_fraction_C6H5C2H_Soln#21 (),Mole_fraction_C12H8_Soln#21 (),Mole_fraction_C14H10_Soln#21 (),Mole_fraction_C16H10_Soln#21 (),Mole_fraction_BIN1B_Soln#21 (),Mole_fraction_NC10H21_Soln#21 (),Mole_fraction_NC12H25_Soln#21 (),Mole_fraction_NC12H26_Soln#21 (),Mole_fraction_NC16H34_Soln#21 (),Mole_fraction_NC10H20_Soln#21 (),Molecular_weight_Soln#21 (g/mole),Mass_density_Soln#21 (g/cm3),Unburned_hydrocarbons_Soln#21 (ppm),Volatile_organic_compounds_Soln#21 (ppm)
3.453934E-6,16.23465,-1.099186E10,1715.587,1715.587,9.025412E-4,1.0,0.7860315,7.407021E-4,0.04629726,0.003985914,0.006256617,6.762954E-5,0.09610939,4.045705E-4,0.01844449,0.001176432,8.766853E-6,5.704689E-6,0.02048537,0.001049486,0.001526814,0.001558165,9.857241E-4,7.309517E-5,1.186902E-7,7.867707E-6,7.005096E-4,1.276951E-4,1.060631E-5,0.006709474,2.061038E-4,0.002237566,1.060961E-4,7.040169E-4,5.354261E-5,4.505003E-4,5.64787E-6,6.737466E-8,3.424987E-11,3.642014E-6,2.927242E-4,1.423137E-7,4.935889E-13,4.016206E-8,0.002353924,4.46688E-4,4.259037E-6,1.383473E-7,2.247522E-7,7.47751E-9,4.971063E-11,2.589305E-18,3.827825E-31,3.952911E-28,4.151732E-42,2.015793E-13,7.826272,5.559351E-5,443859.3,443859.3
3.540202E-6,16.23694,-1.114005E10,1715.329,1715.329,9.025412E-4,1.0,0.7857629,7.291552E-4,0.04663896,0.003893014,0.00620919,6.601242E-5,0.09634453,3.95937E-4,0.01862304,0.001146694,8.432836E-6,5.47556E-6,0.02028673,0.001031468,0.001546369,0.001566826,9.968052E-4,6.940824E-5,1.106289E-7,7.363445E-6,6.702436E-4,1.233387E-4,1.031122E-5,0.006623524,1.996952E-4,0.00225446,1.090626E-4,7.141673E-4,5.448273E-5,4.528206E-4,5.917982E-6,5.894243E-8,3.229572E-11,3.499907E-6,2.819125E-4,1.279719E-7,3.79282E-13,3.030893E-8,0.002346974,4.456296E-4,4.406693E-6,1.448497E-7,2.278871E-7,7.745998E-9,5.293454E-11,1.381479E-18,8.893399E-32,9.212407E-29,4.404601E-43,1.091003E-13,7.823991,5.558568E-5,443729.9,443729.9
3.558763E-6,16.23741,-1.116805E10,1715.273,1715.273,9.025412E-4,1.0,0.7857061,7.2673E-4,0.04671115,0.003873611,0.006199052,6.567429E-5,0.09639401,3.941277E-4,0.01866093,0.001140425,8.363338E-6,5.427921E-6,0.02024447,0.00102767,0.001550522,0.001568646,9.991293E-4,6.86429E-5,1.089773E-7,7.259855E-6,6.639814E-4,1.224293E-4,1.024976E-5,0.006605366,1.983604E-4,0.002257996,1.096978E-4,7.163312E-4,5.468292E-5,4.533034E-4,5.97676E-6,5.734503E-8,3.189932E-11,3.470509E-6,2.796504E-4,1.252182E-7,3.588333E-13,2.854105E-8,0.002345503,4.453972E-4,4.438526E-6,1.46261E-7,2.285573E-7,7.803999E-9,5.364608E-11,1.207514E-18,6.506973E-32,6.744852E-29,2.722364E-43,9.565102E-14,7.823507,5.558406E-5,443702.5,443702.5
3.576149E-6,16.23785,-1.119315E10,1715.22,1715.22,9.025412E-4,1.0,0.7856533,7.244764E-4,0.04677837,0.003855612,0.006189576,6.536054E-5,0.09644001,3.924476E-4,0.01869625,0.001134591,8.298958E-6,5.3838E-6,0.02020503,0.001024136,0.001554394,0.001570338,0.001001288,6.793451E-5,1.074615E-7,7.164304E-6,6.581914E-4,1.215859E-4,1.01928E-5,0.006588459,1.971233E-4,0.002261277,1.102919E-4,7.183521E-4,5.486981E-5,4.537505E-4,6.032027E-6,5.590911E-8,3.153508E-11,3.443325E-6,2.77551E-4,1.227322E-7,3.408076E-13,2.698124E-8,0.002344132,4.45178E-4,4.468365E-6,1.47587E-7,2.291838E-7,7.858406E-9,5.431829E-11,1.064387E-18,4.851632E-32,5.03212E-29,1.730673E-43,8.455174E-14,7.823057,5.558256E-5,443676.9,443676.9
3.580344E-6,16.23795,-1.119902E10,1715.207,1715.207,9.025412E-4,1.0,0.7856406,7.239354E-4,0.04679452,0.003851297,0.006187294,6.528528E-5,0.09645106,3.920445E-4,0.01870475,0.00113319,8.283532E-6,5.373231E-6,0.02019554,0.001023288,0.001555326,0.001570744,0.001001806,6.776486E-5,1.070999E-7,7.14147E-6,6.568056E-4,1.213837E-4,1.017915E-5,0.006584395,1.968269E-4,0.002262064,1.104351E-4,7.188387E-4,5.49148E-5,4.538576E-4,6.04539E-6,5.55713E-8,3.144823E-11,3.436819E-6,2.770475E-4,1.221458E-7,3.366176E-13,2.661853E-8,0.002343803,4.451249E-4,4.475566E-6,1.479075E-7,2.293347E-7,7.871542E-9,5.44813E-11,1.032511E-18,4.520435E-32,4.689305E-29,1.551882E-43,8.207527E-14,7.822948,5.55822E-5,443670.8,443670.8
3.599606E-6,16.23843,-1.122523E10,1715.149,1715.149,9.025412E-4,1.0,0.7855825,7.21464E-4,0.04686842,0.003831605,0.006176826,6.494184E-5,0.09650154,3.902038E-4,0.01874366,0.001126783,8.213211E-6,5.325053E-6,0.02015206,0.001019407,0.001559592,0.0015726,0.001004171,6.699194E-5,1.054634E-7,7.037674E-6,6.504964E-4,1.204612E-4,1.011691E-5,0.006565809,1.95475E-4,0.002265657,1.110919E-4,7.210689E-4,5.512096E-5,4.543459E-4,6.106908E-6,5.406096E-8,3.105436E-11,3.407196E-6,2.747492E-4,1.195165E-7,3.181282E-13,2.501725E-8,0.002342295,4.448802E-4,4.50865E-6,1.493818E-7,2.30027E-7,7.931922E-9,5.523407E-11,8.980549E-19,3.268142E-32,3.392561E-29,9.410993E-44,7.160924E-14,7.822452,5.558057E-5,443642.6,443642.6
3.607408E-6,16.23862,-1.123548E10,1715.125,1715.125,9.025412E-4,1.0,0.7855591,7.20469E-4,0.04689821,0.003823688,0.006172594,6.480372E-5,0.09652187,3.894632E-4,0.01875936,0.001124201,8.184967E-6,5.305706E-6,0.0201345,0.001017843,0.001561315,0.001573348,0.001005123,6.668171E-5,1.048087E-7,6.996123E-6,6.47966E-4,1.200904E-4,1.009191E-5,0.006558315,1.949319E-4,0.002267102,1.113576E-4,7.219701E-4,5.520424E-5,4.54542E-4,6.131896E-6,5.346778E-8,3.089709E-11,3.395314E-6,2.738249E-4,1.184804E-7,3.109765E-13,2.439766E-8,0.002341686,4.447806E-4,4.522057E-6,1.499803E-7,2.30307E-7,7.956404E-9,5.554094E-11,8.48752E-19,2.866126E-32,2.976069E-29,7.687131E-44,6.776272E-14,7.822251,5.557992E-5,443631.3,443631.3
3.620783E-6,16.23895,-1.125257E10,1715.084,1715.084,9.025412E-4,1.0,0.7855191,7.187712E-4,0.04694911,0.003810193,0.006165348,6.456825E-5,0.09655658,3.882E-4,0.01878621,0.001119793,8.136861E-6,5.272759E-6,0.02010446,0.001015174,0.00156426,0.001574623,0.001006746,6.615361E-5,1.036985E-7,6.925534E-6,6.436611E-4,1.194585E-4,1.00493E-5,0.006545514,1.940067E-4,0.002269566,1.118127E-4,7.235125E-4,5.534674E-5,4.548759E-4,6.174828E-6,5.247463E-8,3.063045E-11,3.375098E-6,2.72249E-4,1.167414E-7,2.991448E-13,2.337232E-8,0.002340647,4.446092E-4,4.545051E-6,1.510081E-7,2.307863E-7,7.998412E-9,5.606966E-11,7.704535E-19,2.288328E-32,2.377241E-29,5.43208E-44,6.164329E-14,7.821909,5.55788E-5,443611.8,443611.9
3.624707E-6,16.23904,-1.125744E10,1715.072,1715.072,9.025412E-4,1.0,0.7855073,7.182751E-4,0.04696399,0.003806253,0.006163224,6.449949E-5,0.09656672,3.87831E-4,0.01879407,0.001118504,8.122826E-6,5.263148E-6,0.02009566,0.001014393,0.001565122,0.001574995,0.00100722,6.59996E-5,1.033762E-7,6.904983E-6,6.424062E-4,1.192741E-4,1.003687E-5,0.00654177,1.937367E-4,0.002270286,1.119461E-4,7.239642E-4,5.538847E-5,4.549733E-4,6.187444E-6,5.218889E-8,3.055294E-11,3.369205E-6,2.717889E-4,1.162401E-7,2.957744E-13,2.308017E-8,0.002340343,4.445588E-4,4.551797E-6,1.5131E-7,2.309268E-7,8.010742E-9,5.622537E-11,7.48893E-19,2.142081E-32,2.225623E-29,4.905915E-44,5.995577E-14,7.821809,5.557848E-5,443606.2,443606.2
3.743687E-6,16.24179,-1.138257E10,1714.708,1714.708,9.025412E-4,1.0,0.7851595,7.03631E-4,0.04740631,0.003690662,0.006099353,6.247971E-5,0.09686666,3.769677E-4,0.01902871,0.001080313,7.712902E-6,4.982645E-6,0.01983239,9.912676E-4,0.001590876,0.001585997,0.001021177,6.151621E-5,9.418372E-8,6.31365E-6,6.05992E-4,1.138693E-4,9.67326E-6,0.00643055,1.858403E-4,0.002291429,1.159686E-4,7.375242E-4,5.663958E-5,4.578155E-4,6.57479E-6,4.458637E-8,2.834395E-11,3.198085E-6,2.582725E-4,1.027123E-7,2.120311E-13,1.582E-8,0.002331285,4.430009E-4,4.756806E-6,1.605532E-7,2.351573E-7,8.38646E-9,6.108471E-11,3.172652E-19,2.868044E-33,2.992535E-30,2.138879E-45,2.587774E-14,7.818819,5.556905E-5,443436.6,443436.6
3.829424E-6,16.24364,-1.144764E10,1714.443,1714.443,9.025412E-4,1.0,0.7849171,6.935359E-4,0.04771455,0.003611774,0.00605395,6.109849E-5,0.09707397,3.695121E-4,0.01919354,0.00105383,7.435309E-6,4.792936E-6,0.01964672,9.752338E-4,0.001608981,0.001593579,0.001030745,5.849831E-5,8.818135E-8,5.923327E-6,5.816011E-4,1.101909E-4,9.42636E-6,0.006353089,1.804805E-4,0.00230589,1.188402E-4,7.471336E-4,5.752447E-5,4.597354E-4,6.85953E-6,4.016173E-8,2.690497E-11,3.08328E-6,2.490361E-4,9.464793E-8,1.691218E-13,1.211133E-8,0.002324949,4.418463E-4,4.905002E-6,1.673173E-7,2.381718E-7,8.659391E-9,6.475242E-11,1.715062E-19,6.86408E-34,7.183783E-31,2.396727E-46,1.417223E-14,7.816723,5.556274E-5,443317.7,443317.7
3.839648E-6,16.24385,-1.145408E10,1714.411,1714.411,9.025412E-4,1.0,0.7848887,6.923567E-4,0.04775074,0.003602602,0.006048572,6.093774E-5,0.09709821,3.68643E-4,0.01921297,0.001050729,7.403154E-6,4.770974E-6,0.0196248,9.733561E-4,0.001611115,0.001594464,0.001031859,5.814979E-5,8.749572E-8,5.878665E-6,5.787904E-4,1.097639E-4,9.397721E-6,0.006343998,1.798589E-4,0.002307573,1.191811E-4,7.482706E-4,5.762908E-5,4.599574E-4,6.893792E-6,3.96825E-8,2.674109E-11,3.070036E-6,2.479619E-4,9.376478E-8,1.647594E-13,1.173561E-8,0.002324204,4.41707E-4,4.922697E-6,1.681295E-7,2.385294E-7,8.69206E-9,6.519919E-11,1.594263E-19,5.792541E-34,6.064522E-31,1.845668E-46,1.31942E-14,7.816476,5.556202E-5,443303.7,443303.7
3.978687E-6,16.2466,-1.151857E10,1713.978,1713.978,9.025412E-4,1.0,0.7845107,6.768083E-4,0.04823153,0.003482487,0.00597617,5.882988E-5,0.09741832,3.572212E-4,0.01947249,0.001009689,6.984484E-6,4.48528E-6,0.01933126,9.485073E-4,0.001639636,0.001606128,0.001046468,5.363438E-5,7.881726E-8,5.307863E-6,5.424767E-4,1.041872E-4,9.023979E-6,0.006223305,1.717512E-4,0.002329624,1.23786E-4,7.635556E-4,5.903348E-5,4.628401E-4,7.366127E-6,3.399156E-8,2.465777E-11,2.898617E-6,2.338944E-4,8.311218E-8,1.175405E-13,7.698726E-9,0.002314277,4.397818E-4,5.163825E-6,1.792926E-7,2.43356E-7,9.139013E-9,7.147531E-11,5.916327E-20,5.726845E-35,6.025091E-32,5.076229E-48,4.997188E-15,7.813182,5.555262E-5,443116.9,443116.9
3.99781E-6,16.24696,-1.152429E10,1713.919,1713.919,9.025412E-4,1.0,0.7844599,6.747387E-4,0.04829604,0.003466616,0.005966321,5.855096E-5,0.09746099,3.557062E-4,0.01950752,0.001004207,6.929512E-6,4.447805E-6,0.01929155,9.451874E-4,0.001643486,0.001607679,0.0010484,5.30448E-5,7.770691E-8,5.234431E-6,5.377485E-4,1.034527E-4,8.974777E-6,0.006207123,1.706845E-4,0.00233254,1.244148E-4,7.656324E-4,5.922403E-5,4.632173E-4,7.432003E-6,3.331352E-8,2.439094E-11,2.876247E-6,2.320362E-4,8.18206E-8,1.125042E-13,7.273362E-9,0.002312942,4.395129E-4,5.197053E-6,1.808446E-7,2.440146E-7,9.200874E-9,7.236787E-11,5.16488E-20,4.171896E-35,4.392098E-32,3.112979E-48,4.374455E-15,7.812738,5.55514E-5,443091.7,443091.8
4.001187E-6,16.24702,-1.152519E10,1713.908,1713.908,9.025412E-4,1.0,0.784451,6.743749E-4,0.04830739,0.003463828,0.005964585,5.850196E-5,0.0974685,3.5544E-4,0.01951369,0.001003242,6.919865E-6,4.441229E-6,0.01928455,9.446034E-4,0.001644165,0.001607951,0.001048739,5.294143E-5,7.751181E-8,5.221583E-6,5.369198E-4,1.033237E-4,8.96614E-6,0.006204275,1.704973E-4,0.002333052,1.245257E-4,7.659986E-4,5.925762E-5,4.632834E-4,7.443661E-6,3.319605E-8,2.434427E-11,2.872325E-6,2.317099E-4,8.159632E-8,1.116447E-13,7.200939E-9,0.002312706,4.394654E-4,5.202924E-6,1.811191E-7,2.441308E-7,9.21181E-9,7.252626E-11,5.042517E-20,3.945047E-35,4.153765E-32,2.855647E-48,4.272879E-15,7.81266,5.555119E-5,443087.3,443087.3
4.075455E-6,16.24836,-1.154028E10,1713.676,1713.676,9.025412E-4,1.0,0.7842571,6.664989E-4,0.04855414,0.003403696,0.005926605,5.744429E-5,0.09763102,3.496873E-4,0.01964817,9.823354E-4,6.712424E-6,4.2999E-6,0.01913187,9.319412E-4,0.001658946,0.001613846,0.001056059,5.072482E-5,7.338262E-8,4.948017E-6,5.191705E-4,1.005472E-4,8.780153E-6,0.006142424,1.664666E-4,0.002344098,1.269564E-4,7.740036E-4,5.999148E-5,4.647029E-4,7.701716E-6,3.0774E-8,2.33518E-11,2.788213E-6,2.246733E-4,7.693554E-8,9.481401E-14,5.793335E-9,0.002307587,4.384121E-4,5.332119E-6,1.87187E-7,2.46676E-7,9.453039E-9,7.606595E-11,2.979919E-20,1.155078E-35,1.219338E-32,4.267733E-49,2.551736E-15,7.810958,5.55466E-5,442990.8,442990.8
4.156697E-6,16.24975,-1.154602E10,1713.422,1713.422,9.025412E-4,1.0,0.7840499,6.581473E-4,0.0488178,0.003340367,0.005885517,5.632893E-5,0.09780354,3.436082E-4,0.0197927,9.600998E-4,6.495326E-6,4.152134E-6,0.01896748,9.184704E-4,0.00167483,0.001620086,0.001063762,4.841877E-5,6.917357E-8,4.667399E-6,5.007435E-4,9.763401E-5,8.584954E-6,0.006076399,1.622392E-4,0.00235573,1.295965E-4,7.8266E-4,6.078402E-5,4.661819E-4,7.987679E-6,2.843565E-8,2.233518E-11,2.700653E-6,2.172707E-4,7.236434E-8,8.019623E-14,4.593455E-9,0.002302102,4.372461E-4,5.473679E-6,1.938917E-7,2.494398E-7,9.718586E-9,8.006286E-11,1.680353E-20,3.034319E-36,3.212139E-33,5.341489E-50,1.455164E-15,7.809131,5.554185E-5,442887.1,442887.2
4.699135E-6,16.25733,-1.137558E10,1711.733,1711.733,9.025412E-4,1.0,0.7827855,6.08563E-4,0.05042945,0.002973537,0.00562323,4.983957E-5,0.09883043,3.079942E-4,0.02069537,8.269431E-4,5.269152E-6,3.320772E-6,0.01793533,8.376215E-4,0.001773808,0.001656735,0.001107819,3.572221E-5,4.735073E-8,3.200297E-6,3.996978E-4,8.105089E-5,7.468489E-6,0.00567496,1.381442E-4,0.002422806,1.467319E-4,8.380133E-4,6.582643E-5,4.74342E-4,9.98905E-6,1.804747E-8,1.698302E-11,2.214455E-6,1.747508E-4,5.09404E-8,3.426056E-14,1.193656E-9,0.002268179,4.292073E-4,6.423604E-6,2.403399E-7,2.674044E-7,1.153765E-8,1.101644E-10,3.913592E-22,6.811472E-40,7.377208E-37,-6.568365E-52,3.63395E-17,7.797797,5.551595E-5,442244.4,442244.4
4.717215E-6,16.25754,-1.136542E10,1711.677,1711.677,9.025412E-4,1.0,0.7827465,6.070742E-4,0.05047915,0.002962765,0.005614841,4.96483E-5,0.09886129,3.069384E-4,0.02072376,8.229216E-4,5.234046E-6,3.297065E-6,0.01790277,8.351722E-4,0.001776909,0.001657821,0.001109086,3.536856E-5,4.677425E-8,3.16145E-6,3.968845E-4,8.057316E-5,7.436084E-6,0.005662652,1.374476E-4,0.00242476,1.472887E-4,8.397909E-4,6.598761E-5,4.745689E-4,1.005835E-5,1.780439E-8,1.683894E-11,2.200728E-6,1.735166E-4,5.041053E-8,3.352042E-14,1.149359E-9,0.002267121,4.289345E-4,6.455373E-6,2.419357E-7,2.679899E-7,1.15997E-8,1.112718E-10,3.458891E-22,5.114405E-40,5.517175E-37,-5.960717E-52,3.216872E-17,7.797443,5.551524E-5,442224.3,442224.3
4.724993E-6,16.25763,-1.136093E10,1711.653,1711.653,9.025412E-4,1.0,0.7827299,6.064367E-4,0.05050046,0.002958157,0.005611239,4.956646E-5,0.09887451,3.064865E-4,0.02073594,8.211993E-4,5.219046E-6,3.286937E-6,0.01788879,8.34123E-4,0.00177824,0.001658286,0.001109627,3.521764E-5,4.652733E-8,3.144908E-6,3.956839E-4,8.036898E-5,7.422228E-6,0.005657376,1.371498E-4,0.002425596,1.475279E-4,8.405544E-4,6.605682E-5,4.746657E-4,1.008821E-5,1.770127E-8,1.677753E-11,2.194865E-6,1.729889E-4,5.018525E-8,3.320994E-14,1.130994E-9,0.002266668,4.28817E-4,6.469042E-6,2.426231E-7,2.682416E-7,1.162642E-8,1.117504E-10,3.279508E-22,4.517137E-40,4.874112E-37,-5.7648E-52,3.052851E-17,7.797291,5.551493E-5,442215.7,442215.7
4.905353E-6,16.25957,-1.124767E10,1711.1,1711.1,9.025412E-4,1.0,0.7823525,5.92131E-4,0.05098275,0.002855424,0.005528862,4.774009E-5,0.09917102,2.963863E-4,0.02101333,7.825059E-4,4.887364E-6,3.063289E-6,0.01757049,8.105185E-4,0.001808491,0.001668657,0.001121573,3.191195E-5,4.126415E-8,2.787985E-6,3.693535E-4,7.58474E-5,7.114391E-6,0.005538255,1.305435E-4,0.002444162,1.530299E-4,8.580531E-4,6.764067E-5,4.767818E-4,1.078862E-5,1.552812E-8,1.544207E-11,2.06568E-6,1.612818E-4,4.536346E-8,2.71834E-14,7.986655E-10,0.00225636,4.260867E-4,6.786236E-6,2.587127E-7,2.740383E-7,1.225095E-8,1.232016E-10,9.579809E-23,2.538945E-41,2.75561E-38,-2.665407E-52,9.105858E-18,7.79384,5.550829E-5,442019.9,442019.9
4.969934E-6,16.26022,-1.120302E10,1710.904,1710.904,9.025412E-4,1.0,0.7822217,5.872207E-4,0.05115012,0.002820461,0.00549989,4.711775E-5,0.09927275,2.929377E-4,0.02111036,7.6921E-4,4.775727E-6,2.988151E-6,0.01745911,8.023909E-4,0.001819048,0.001672189,0.001125579,3.081351E-5,3.95316E-8,2.671729E-6,3.605858E-4,7.432262E-5,7.0101E-6,0.00549704,1.283098E-4,0.002450447,1.549788E-4,8.642264E-4,6.819825E-5,4.774824E-4,1.104305E-5,1.484005E-8,1.500215E-11,2.022382E-6,1.573246E-4,4.380422E-8,2.545255E-14,7.134398E-10,0.002252765,4.251067E-4,6.899908E-6,2.645421E-7,2.760964E-7,1.247686E-8,1.274677E-10,6.179821E-23,9.117492E-42,9.916175E-39,-2.025236E-52,5.9169E-18,7.792636,5.55061E-5,441951.7,441951.7
4.973502E-6,16.26025,-1.12005E10,1710.893,1710.893,9.025412E-4,1.0,0.7822146,5.869526E-4,0.05115929,0.002818556,0.005498297,4.708383E-5,0.0992783,2.927496E-4,0.02111569,7.684836E-4,4.769663E-6,2.984071E-6,0.01745299,8.019466E-4,0.001819627,0.001672382,0.001125796,3.075406E-5,3.943873E-8,2.665471E-6,3.601109E-4,7.423975E-5,7.004425E-6,0.005494784,1.281884E-4,0.002450789,1.550862E-4,8.645661E-4,6.822892E-5,4.775203E-4,1.105717E-5,1.480325E-8,1.497838E-11,2.020033E-6,1.571095E-4,4.372038E-8,2.536232E-14,7.091293E-10,0.002252568,4.250525E-4,6.90619E-6,2.648652E-7,2.762098E-7,1.248938E-8,1.27706E-10,6.032195E-23,8.616784E-42,9.372672E-39,-1.994789E-52,5.777854E-18,7.79257,5.550598E-5,441947.9,441947.9
5.044211E-6,16.26092,-1.11495E10,1710.679,1710.679,9.025412E-4,1.0,0.7820739,5.81705E-4,0.05133931,0.00278137,0.005466907,4.642144E-5,0.09938697,2.890749E-4,0.02122053,7.542677E-4,4.651687E-6,2.90475E-6,0.01733265,7.93245E-4,0.001831015,0.001676139,0.001130017,2.960208E-5,3.766643E-8,2.544918E-6,3.509009E-4,7.262673E-5,6.893781E-6,0.005450537,1.258215E-4,0.002457451,1.572066E-4,8.712681E-4,6.883349E-5,4.782531E-4,1.133798E-5,1.409921E-8,1.451891E-11,1.974375E-6,1.529185E-4,4.210631E-8,2.368168E-14,6.312453E-10,0.00224869,4.239788E-4,7.030696E-6,2.712902E-7,2.784526E-7,1.273819E-8,1.324834E-10,3.740613E-23,2.823809E-42,3.078428E-39,-1.478621E-52,3.61102E-18,7.791272,5.550369E-5,441874.3,441874.3
5.069595E-6,16.26116,-1.113073E10,1710.602,1710.602,9.025412E-4,1.0,0.7820241,5.798513E-4,0.05140317,0.002768275,0.005455717,4.618809E-5,0.09942535,2.877795E-4,0.02125784,7.492449E-4,4.610325E-6,2.876961E-6,0.01728983,7.901676E-4,0.001835063,0.001677462,0.001131492,2.92003E-5,3.704574E-8,2.50319E-6,3.476848E-4,7.206084E-5,6.854887E-6,0.00543486,1.249901E-4,0.002459791,1.579647E-4,8.736606E-4,6.904913E-5,4.785081E-4,1.143932E-5,1.385758E-8,1.435907E-11,1.95839E-6,1.514471E-4,4.154788E-8,2.312045E-14,6.064373E-10,0.002247312,4.235932E-4,7.075402E-6,2.736069E-7,2.792552E-7,1.282788E-8,1.342243E-10,3.151987E-23,1.89349E-42,2.065879E-39,-1.328248E-52,3.051246E-18,7.790811,5.550289E-5,441848.2,441848.2
5.086174E-6,16.26131,-1.111832E10,1710.552,1710.552,9.025412E-4,1.0,0.7819917,5.786491E-4,0.05144466,0.002759795,0.005448431,4.603694E-5,0.09945024,2.869401E-4,0.02128212,7.459871E-4,4.583589E-6,2.859004E-6,0.01726197,7.881708E-4,0.001837696,0.001678319,0.001132445,2.89412E-5,3.664733E-8,2.47637E-6,3.456096E-4,7.169496E-5,6.829716E-6,0.00542468,1.244523E-4,0.002461305,1.584589E-4,8.752194E-4,6.918957E-5,4.786724E-4,1.150566E-5,1.370279E-8,1.425609E-11,1.948064E-6,1.504955E-4,4.118895E-8,2.276563E-14,5.910479E-10,0.002246416,4.233414E-4,7.104606E-6,2.75123E-7,2.797787E-7,1.288656E-8,1.353688E-10,2.819465E-23,1.46076E-42,1.594586E-39,-1.238599E-52,2.73428E-18,7.790511,5.550238E-5,441831.1,441831.1
5.241522E-6,16.26264,-1.099777E10,1710.086,1710.086,9.025412E-4,1.0,0.7816947,5.676982E-4,0.05182548,0.002682963,0.005381009,4.466651E-5,0.09967676,2.793202E-4,0.02150609,7.163055E-4,4.343229E-6,2.697781E-6,0.01700498,7.699446E-4,0.001861933,0.001686074,0.001140963,2.663364E-5,3.316766E-8,2.240595E-6,3.270795E-4,6.840199E-5,6.60234E-6,0.005331465,1.196013E-4,0.002474956,1.630552E-4,8.896827E-4,7.04906E-5,4.801295E-4,1.213292E-5,1.235889E-8,1.334234E-11,1.855429E-6,1.419214E-4,3.802988E-8,1.982577E-14,4.723456E-10,0.002238161,4.209827E-4,7.378321E-6,2.894366E-7,2.84658E-7,1.344033E-8,1.463762E-10,9.927886E-24,1.255792E-43,1.377508E-40,-6.447031E-53,9.78891E-19,7.787749,5.549782E-5,441674.5,441674.5
5.317562E-6,16.26325,-1.093635E10,1709.86,1709.86,9.025412E-4,1.0,0.7815534,5.625361E-4,0.05200681,0.002647008,0.005348557,4.40246E-5,0.09978341,2.757452E-4,0.02161351,7.02314E-4,4.231942E-6,2.62327E-6,0.0168818,7.613302E-4,0.001873521,0.001689697,0.001144871,2.557915E-5,3.159736E-8,2.134746E-6,3.185776E-4,6.687517E-5,6.496355E-6,0.005287224,1.173449E-4,0.002481301,1.652828E-4,8.966709E-4,7.111784E-5,4.807908E-4,1.244356E-5,1.176466E-8,1.292654E-11,1.812654E-6,1.379406E-4,3.660671E-8,1.859441E-14,4.275856E-10,0.002234212,4.198295E-4,7.512342E-6,2.965131E-7,2.870297E-7,1.3714E-8,1.519515E-10,5.972063E-24,3.840865E-44,4.223035E-41,-4.69111E-53,5.935204E-19,7.786428,5.549575E-5,441599.6,441599.6
